time_s,L1_heel,L2_lateral_forefoot,L3_medial_forefoot,R1_heel,R2_lateral_forefoot,R3_medial_forefoot
1.67,0.0,453.8,492.6,0.0,0.0,0.0
1.68,0.0,450.0,482.9,3.0,2.8,3.8
1.69,0.0,440.1,479.1,0.0,1.3,1.7
1.7,0.0,444.2,461.7,0.0,0.0,0.0
1.71,0.0,417.9,451.9,0.8,0.0,0.0
1.72,0.0,406.9,437.2,6.2,0.2,0.0
1.73,0.0,387.9,422.0,2.9,6.6,3.6
1.74,0.0,380.5,407.4,0.0,1.4,2.8
1.75,0.0,358.3,388.2,0.0,0.0,0.0
1.76,0.0,347.9,371.1,6.1,0.0,2.6
1.77,1.0,318.4,346.7,0.0,0.0,7.9
1.78,0.0,305.4,325.7,0.0,0.0,0.0
1.79,0.0,277.8,303.5,2.2,0.0,0.0
1.8,0.0,261.7,281.7,0.0,0.5,0.0
1.81,0.0,240.2,263.3,0.0,5.1,3.8
1.82,0.4,215.8,232.6,0.0,4.0,0.0
1.83,0.0,192.5,211.6,0.0,0.0,0.0
1.84,7.6,174.0,183.9,0.0,0.0,0.9
1.85,0.7,153.9,154.3,25.1,0.0,0.0
1.86,0.0,121.2,134.1,93.1,0.0,0.0
1.87,2.0,90.7,104.1,150.3,0.0,1.1
1.88,8.5,68.4,73.2,201.2,4.9,0.0
1.89,1.0,40.5,44.7,262.9,27.1,12.1
1.9,0.0,19.1,17.1,312.8,49.3,41.7
1.91,1.7,1.2,0.0,359.5,77.1,70.8
1.92,0.0,0.0,0.0,401.5,105.0,100.8
1.93,0.0,4.4,1.9,449.4,134.9,128.4
1.94,6.8,3.9,0.0,492.6,156.1,147.2
1.95,5.9,6.0,0.0,517.5,183.9,185.5
1.96,0.0,0.0,0.0,548.7,204.9,206.1
1.97,0.0,1.2,11.6,565.6,229.4,229.9
1.98,0.6,0.0,2.7,586.3,247.1,252.1
1.99,0.0,0.0,4.4,592.4,269.6,287.3
2.0,0.0,1.6,0.0,587.9,288.0,311.4
2.01,0.0,0.0,1.4,593.3,315.1,331.0
2.02,0.0,1.4,0.0,589.4,330.1,344.5
2.03,0.0,0.7,0.0,580.0,334.3,364.7
2.04,3.3,0.0,2.0,556.2,366.9,387.3
2.05,4.8,5.6,0.0,532.6,383.9,397.1
2.06,0.0,0.0,1.6,500.5,390.5,415.6
2.07,0.0,0.5,1.9,474.4,408.0,428.2
2.08,2.5,0.0,0.0,434.9,416.3,447.4
2.09,0.0,2.1,0.0,382.6,418.3,456.3
2.1,6.9,0.0,0.0,331.9,442.7,459.3
2.11,0.0,3.8,0.0,280.0,440.8,473.7
2.12,3.4,0.0,0.0,236.1,447.6,473.7
2.13,0.0,1.7,2.0,178.4,447.9,476.0
2.14,0.0,0.0,0.0,117.1,451.4,479.8
2.15,9.0,2.5,6.4,62.5,453.8,482.6
2.16,9.5,0.0,6.4,0.0,448.0,478.4
2.17,0.0,1.6,0.9,3.2,456.5,477.2
2.18,1.8,0.0,0.0,0.0,449.1,469.6
2.19,0.0,0.0,0.0,0.0,442.3,466.6
2.2,0.0,0.0,1.3,0.0,432.6,463.6
2.21,0.0,0.8,2.0,0.0,421.6,458.1
2.22,0.0,2.3,0.0,1.5,418.9,447.3
2.23,7.4,1.2,0.0,4.7,405.8,433.4
2.24,0.0,0.0,1.4,4.5,389.1,412.2
2.25,0.2,7.4,0.3,0.6,372.3,400.1
2.26,0.0,1.3,0.0,0.0,355.0,386.5
2.27,0.8,0.0,0.5,0.0,344.9,373.6
2.28,0.0,1.7,0.0,0.0,326.1,348.6
2.29,0.0,1.0,0.0,0.0,313.0,325.9
2.3,0.0,0.0,0.0,0.0,292.4,315.3
2.31,5.2,0.0,0.0,4.9,267.7,284.3
2.32,0.0,3.9,0.0,0.0,245.5,259.4
2.33,0.0,6.9,4.2,3.0,218.6,240.7
2.34,0.0,0.0,0.0,0.0,204.1,214.5
2.35,0.0,4.9,7.4,0.0,175.6,186.9
2.36,0.0,0.1,2.5,2.4,153.6,162.5
2.37,3.9,0.9,0.0,1.1,130.7,131.8
2.38,0.0,5.4,4.6,1.3,98.2,105.9
2.39,18.3,0.0,0.0,0.0,71.2,80.0
2.4,78.4,3.3,7.9,3.2,58.3,43.9
2.41,131.9,5.1,0.9,2.6,24.4,27.5
2.42,198.8,0.0,2.2,0.0,0.0,0.0
2.43,240.8,8.3,0.1,0.0,5.0,0.0
2.44,296.7,45.9,26.0,4.1,0.0,4.0
2.45,347.9,57.6,51.3,0.0,1.3,2.3
2.46,388.9,91.4,75.7,0.0,0.0,0.3
2.47,435.6,118.7,107.7,0.0,0.0,0.0
2.48,473.0,140.7,137.0,2.1,0.0,0.0
2.49,512.3,165.6,154.4,0.0,0.0,0.0
2.5,543.7,185.9,191.1,5.2,1.0,0.0
2.51,570.3,212.0,212.6,7.4,0.0,4.6
2.52,589.2,230.0,233.1,0.0,2.3,8.0
2.53,619.5,252.4,257.0,0.0,0.0,2.5
2.54,627.6,276.1,289.5,0.0,0.0,0.0
2.55,627.0,290.3,308.2,2.6,2.5,4.9
2.56,634.6,318.4,330.6,0.0,2.6,0.0
2.57,627.8,325.0,345.7,0.0,9.0,0.0
2.58,629.8,354.2,368.6,4.6,0.1,0.0
2.59,614.2,371.4,386.4,0.0,0.7,0.0
2.6,596.9,382.2,401.9,0.0,1.9,0.0
2.61,571.2,395.2,419.4,0.0,4.1,0.0
2.62,546.4,412.2,438.6,5.1,3.8,0.0
2.63,519.4,428.9,454.5,4.2,1.3,0.0
2.64,484.9,439.0,459.8,0.0,0.0,0.0
2.65,444.5,443.3,466.9,0.0,3.4,0.0
2.66,391.9,457.0,488.8,3.3,0.0,0.0
2.67,351.0,465.2,497.5,11.0,0.0,4.0
2.68,303.6,471.3,499.8,0.0,0.0,0.7
2.69,248.0,471.4,511.2,0.0,0.0,6.4
2.7,190.7,479.7,509.7,5.0,0.5,0.0
2.71,136.9,485.0,507.8,0.0,9.9,8.6
2.72,91.6,484.5,507.7,0.0,0.0,0.0
2.73,23.7,483.6,507.7,0.0,0.2,0.0
2.74,0.2,486.8,511.6,0.0,0.0,9.6
2.75,0.0,477.9,506.9,0.0,2.5,0.0
2.76,0.0,469.5,502.2,5.0,1.1,0.0
2.77,0.0,463.8,498.3,0.0,0.0,0.0
2.78,3.2,460.9,495.0,3.1,0.0,0.0
2.79,0.1,446.2,480.9,0.0,0.0,0.0
2.8,0.0,441.2,470.3,0.5,0.0,2.5
2.81,0.2,433.5,460.0,2.1,0.0,0.0
2.82,0.0,424.4,453.0,0.0,0.6,0.0
2.83,1.9,400.4,435.2,0.0,0.0,3.6
2.84,0.0,392.7,421.5,0.0,5.8,1.9
2.85,0.0,376.7,410.3,2.0,4.6,1.7
2.86,2.1,360.7,398.1,0.0,0.0,4.9
2.87,0.0,343.8,370.7,6.7,0.0,6.4
2.88,0.0,324.7,350.7,0.5,0.0,0.0
2.89,4.7,311.2,323.3,0.0,0.0,1.9
2.9,0.0,290.5,308.0,1.1,0.0,0.0
2.91,2.0,273.2,284.4,0.0,0.0,0.0
2.92,3.8,242.9,264.5,0.0,0.0,0.0
2.93,4.7,219.0,235.5,0.0,0.1,0.0
2.94,8.7,193.8,213.3,1.5,0.0,0.0
2.95,0.0,172.2,189.7,0.0,0.0,5.7
2.96,0.0,153.1,169.1,52.3,0.4,0.0
2.97,3.3,129.4,141.6,108.9,0.0,0.0
2.98,3.8,103.9,113.8,150.2,0.3,0.0
2.99,0.0,73.5,84.8,202.1,4.0,0.0
3.0,1.9,48.3,53.1,243.6,30.0,14.7
3.01,10.9,33.4,30.4,297.8,48.6,42.6
3.02,0.4,0.0,0.0,338.6,69.9,64.2
3.03,3.7,5.7,0.0,378.9,93.2,87.2
3.04,6.3,1.6,7.1,415.2,116.4,112.4
3.05,10.0,0.0,2.2,447.0,135.8,140.3
3.06,1.0,0.0,0.9,489.1,155.8,155.6
3.07,5.0,0.0,1.4,505.1,185.6,186.1
3.08,0.0,1.7,0.0,527.7,209.2,201.6
3.09,0.1,0.0,0.0,539.1,226.3,229.8
3.1,0.0,6.2,0.0,559.9,241.5,242.3
3.11,0.0,0.0,2.5,563.8,255.1,271.1
3.12,0.0,2.8,0.0,569.4,280.6,288.1
3.13,1.7,2.5,0.0,569.8,290.5,307.7
3.14,1.8,6.5,0.0,559.6,312.8,329.0
3.15,0.0,0.0,0.0,546.5,325.3,338.8
3.16,6.2,0.4,0.0,524.5,333.8,358.0
3.17,0.0,0.0,3.7,512.4,362.2,374.2
3.18,1.0,0.4,4.5,487.1,363.7,385.5
3.19,0.0,4.6,0.0,457.0,378.6,402.3
3.2,0.4,0.9,1.2,435.3,389.7,412.2
3.21,3.6,9.3,0.0,397.8,397.5,418.9
3.22,3.0,2.1,0.2,347.6,409.3,435.3
3.23,2.8,0.0,3.8,313.6,411.3,440.4
3.24,2.3,1.8,0.0,265.2,421.4,441.3
3.25,0.0,0.0,5.3,223.2,425.6,446.5
3.26,4.5,0.0,3.3,169.9,422.1,453.0
3.27,0.0,0.0,1.0,120.9,430.5,458.2
3.28,0.0,0.1,0.0,75.9,426.2,448.9
3.29,0.0,0.0,0.0,23.6,425.3,454.5
3.3,1.4,4.8,0.0,6.0,429.4,453.9
3.31,0.0,0.0,0.0,0.0,423.7,447.8
3.32,0.0,0.0,4.0,0.0,422.8,445.4
3.33,6.5,6.2,6.1,3.7,417.5,444.7
3.34,0.0,0.0,0.0,3.7,403.7,435.5
3.35,0.0,0.2,0.3,2.5,404.7,427.9
3.36,0.0,0.9,0.0,0.0,394.1,414.8
3.37,2.7,0.0,0.0,0.0,380.7,409.1
3.38,0.0,2.0,1.0,2.1,371.4,392.3
3.39,0.2,0.4,0.0,0.0,363.0,391.4
3.4,0.0,2.0,0.0,0.0,345.5,378.6
3.41,5.2,0.0,6.9,11.6,341.1,354.7
3.42,0.3,0.0,0.0,8.5,323.6,336.1
3.43,0.6,0.0,0.0,3.2,302.1,327.0
3.44,3.3,0.0,0.5,0.0,283.9,308.0
3.45,0.0,0.0,0.0,0.0,266.4,294.3
3.46,0.0,4.6,1.7,2.9,246.3,275.6
3.47,0.7,6.2,0.0,6.0,230.1,238.5
3.48,16.2,4.6,1.3,0.0,212.6,230.0
3.49,69.0,3.8,3.8,0.0,184.1,202.7
3.5,124.1,0.2,0.0,0.4,171.1,183.3
3.51,173.5,4.1,0.0,0.0,150.9,161.2
3.52,225.8,18.0,5.5,0.0,127.6,137.6
3.53,276.6,47.6,25.1,0.0,102.6,114.9
3.54,322.4,59.3,51.9,2.2,82.8,84.5
3.55,368.9,88.7,75.2,1.1,63.2,58.5
3.56,400.8,103.7,100.1,4.5,34.9,42.5
3.57,437.3,133.8,124.0,0.0,12.2,9.5
3.58,468.8,146.3,144.9,0.0,8.5,7.4
3.59,498.4,169.9,175.3,1.8,1.2,0.0
3.6,522.7,190.7,200.7,0.0,0.0,0.0
3.61,544.4,217.4,218.1,0.0,3.5,0.0
3.62,559.4,237.7,244.4,4.1,1.6,0.0
3.63,568.2,265.3,259.7,0.0,0.0,0.0
3.64,577.8,273.7,279.7,0.0,0.0,3.6
3.65,572.7,294.8,303.0,0.0,1.0,0.0
3.66,566.1,309.2,321.7,0.0,0.0,10.1
3.67,557.9,327.3,337.1,2.7,0.0,0.0
3.68,545.7,340.1,356.9,0.0,0.0,0.0
3.69,523.7,358.0,364.6,0.0,0.0,1.7
3.7,503.0,362.4,383.0,4.6,0.0,0.0
3.71,474.0,368.8,401.5,8.5,2.0,0.0
3.72,449.1,391.1,413.6,0.0,0.0,0.0
3.73,414.4,392.0,424.1,1.3,0.0,0.0
3.74,367.8,413.1,434.6,0.0,0.0,0.0
3.75,331.0,413.1,437.5,0.0,5.3,6.1
3.76,296.8,417.3,439.3,0.0,9.5,0.7
3.77,245.5,437.3,450.9,3.0,0.0,1.6
3.78,196.2,430.2,459.0,2.8,0.2,0.0
3.79,141.5,431.9,462.9,10.1,0.0,0.0
3.8,93.8,437.1,459.4,0.0,3.6,0.0
3.81,40.4,437.4,458.1,0.0,1.8,0.0
3.82,0.0,437.4,457.6,8.2,1.1,0.0
3.83,0.0,425.1,456.6,0.0,0.0,0.0
3.84,0.0,428.8,447.6,0.0,7.9,0.0
3.85,0.0,420.6,448.1,0.8,6.1,2.6
3.86,0.0,411.9,444.1,0.0,1.2,0.0
3.87,0.0,408.4,435.9,1.5,4.0,0.0
3.88,0.0,392.4,426.1,0.0,0.2,2.7
3.89,0.0,393.7,414.5,4.3,3.3,0.0
3.9,0.0,378.0,403.6,3.4,0.0,0.0
3.91,3.2,365.4,391.1,3.8,0.0,4.5
3.92,8.3,353.7,382.5,0.8,0.0,9.1
3.93,4.1,339.6,364.8,6.4,0.0,2.7
3.94,4.5,329.9,361.5,2.3,0.0,1.9
3.95,2.5,305.0,330.6,0.0,1.8,0.0
3.96,1.1,291.1,315.7,0.0,0.0,0.0
3.97,0.3,274.1,293.9,0.0,0.0,0.9
3.98,0.0,252.2,274.1,2.4,0.0,5.5
3.99,2.8,237.9,261.1,0.0,0.0,1.7
4.0,2.5,214.5,237.6,0.6,0.2,3.8
4.01,0.0,191.3,204.6,0.0,0.0,0.0
4.02,2.1,178.0,184.9,0.0,0.0,2.5
4.03,0.0,160.5,165.3,0.0,2.2,0.0
4.04,0.0,132.5,140.1,0.0,6.6,0.6
4.05,3.1,109.4,112.1,49.6,0.0,2.5
4.06,1.7,86.6,94.1,104.0,7.3,0.0
4.07,0.0,62.1,61.5,157.8,1.6,0.0
4.08,0.0,45.7,44.6,236.7,3.3,1.5
4.09,0.7,18.1,22.0,284.6,31.6,10.8
4.1,0.0,0.0,3.5,337.6,57.1,40.8
4.11,0.0,4.8,0.0,391.4,77.7,71.7
4.12,0.0,3.8,6.0,433.0,111.6,102.9
4.13,0.0,2.4,1.3,476.2,131.9,128.6
4.14,4.4,0.0,3.4,522.3,160.4,156.0
4.15,1.9,0.0,0.0,558.2,185.0,179.3
4.16,0.0,3.6,6.1,586.4,213.8,206.9
4.17,0.0,1.5,0.0,613.9,235.0,236.4
4.18,0.0,0.8,6.3,626.6,251.3,258.8
4.19,8.0,3.6,5.4,646.5,288.0,287.0
4.2,0.3,0.6,1.0,664.9,304.9,306.0
4.21,0.8,4.8,1.6,666.4,320.5,340.1
4.22,0.0,0.6,0.0,656.9,338.3,355.3
4.23,0.0,0.3,0.0,654.6,365.9,376.2
4.24,0.0,3.6,2.4,651.4,376.1,393.8
4.25,0.0,0.0,2.2,630.1,400.5,422.3
4.26,0.5,0.0,0.0,606.9,417.5,427.3
4.27,0.5,0.0,0.0,579.9,425.4,445.9
4.28,2.4,2.4,3.5,546.7,438.5,467.3
4.29,0.0,3.7,5.9,508.3,451.9,478.6
4.3,0.0,3.7,2.9,466.2,460.8,487.6
4.31,0.0,0.0,0.0,428.8,475.3,498.7
4.32,0.0,0.0,0.0,377.4,484.1,509.2
4.33,0.0,0.0,0.0,327.8,492.5,518.7
4.34,0.4,1.0,5.6,273.0,491.7,531.0
4.35,0.0,0.0,0.0,220.0,502.5,532.1
4.36,0.8,0.1,4.2,157.9,497.8,537.1
4.37,2.2,11.4,0.0,99.9,506.4,533.1
4.38,0.3,0.0,2.1,36.9,496.8,537.2
4.39,2.9,0.6,0.0,0.0,507.4,527.6
4.4,0.0,1.5,0.0,0.0,495.9,531.7
4.41,0.0,2.0,0.0,2.4,495.9,527.0
4.42,3.6,0.0,5.8,2.7,490.3,527.8
4.43,0.0,2.1,0.0,5.8,475.2,519.3
4.44,0.0,0.0,0.0,0.0,474.9,503.0
4.45,0.0,0.0,0.0,0.9,459.3,490.3
4.46,0.0,3.8,0.0,0.0,448.9,478.6
4.47,0.0,2.7,0.0,6.5,434.8,467.2
4.48,7.4,0.0,2.6,1.5,430.1,458.9
4.49,1.1,0.0,0.0,1.6,403.8,439.4
4.5,0.0,0.0,4.7,0.0,393.9,422.5
4.51,0.0,0.0,0.0,0.0,372.3,405.2
4.52,1.6,3.0,4.1,0.0,360.7,378.3
4.53,0.0,3.2,0.0,0.0,346.1,358.6
4.54,8.6,0.0,0.0,0.7,313.8,341.7
4.55,1.7,0.0,0.0,0.2,295.6,313.6
4.56,2.2,0.5,0.0,0.7,271.2,286.9
4.57,1.0,1.0,0.0,3.8,253.9,264.0
4.58,57.5,18.1,26.1,0.4,225.1,247.1
4.59,109.9,55.1,54.3,0.0,205.4,215.3
4.6,180.1,78.0,86.6,0.0,175.2,190.9
4.61,252.9,114.7,118.6,1.0,160.4,158.6
4.62,316.3,136.7,139.9,0.0,116.7,136.4
4.63,364.1,164.4,178.7,4.3,100.8,105.7
4.64,417.1,197.6,200.8,0.0,72.7,80.0
4.65,476.7,225.1,232.0,1.0,45.9,47.6
4.66,525.3,252.7,254.9,0.0,20.3,22.7
4.67,566.6,275.1,292.4,4.3,0.2,0.0
4.68,603.3,305.0,309.6,5.8,0.9,0.0
4.69,628.2,330.1,337.3,0.0,1.6,0.0
4.7,660.5,357.4,362.3,1.6,7.0,0.1
4.71,681.6,376.3,390.1,0.0,0.0,1.1
4.72,694.6,395.0,412.7,1.1,7.4,0.0
4.73,697.2,412.8,438.2,1.8,10.2,0.0
4.74,708.9,431.7,454.9,0.0,0.0,0.7
4.75,705.4,457.5,478.4,3.0,0.2,2.0
4.76,687.8,476.6,493.9,4.4,5.5,0.0
4.77,673.0,485.8,505.1,4.9,3.7,0.0
4.78,648.5,504.9,521.4,0.0,6.7,0.3
4.79,619.5,516.4,543.8,0.0,1.5,2.7
4.8,588.8,531.8,555.0,0.0,0.0,0.0
4.81,548.9,542.7,564.1,0.0,5.2,0.0
4.82,506.3,539.1,573.9,0.0,2.5,0.0
4.83,456.9,559.7,579.6,0.0,5.9,0.0
4.84,398.5,562.4,585.2,1.3,0.0,0.0
4.85,353.5,563.6,588.6,0.0,0.0,2.3
4.86,288.3,566.6,598.1,0.0,0.1,0.0
4.87,216.8,570.0,590.8,0.0,5.3,0.0
4.88,155.3,567.5,593.3,3.1,6.4,0.0
4.89,80.9,564.0,583.6,11.1,0.0,0.0
4.9,22.1,561.5,581.2,1.2,0.0,0.0
4.91,6.7,555.3,589.1,0.0,11.5,3.9
4.92,11.1,558.4,577.6,0.0,0.0,0.7
4.93,0.0,545.3,566.0,2.6,2.7,2.7
4.94,1.3,544.7,557.4,0.0,0.0,0.0
