time_s,L1_heel,L2_lateral_forefoot,L3_medial_forefoot,R1_heel,R2_lateral_forefoot,R3_medial_forefoot
1.44,601.9,6.9,2.9,0.0,218.7,231.7
1.45,580.8,0.0,0.0,1.5,183.6,204.7
1.46,552.9,36.5,0.0,0.0,163.6,171.5
1.47,525.0,68.2,0.0,2.9,133.7,153.1
1.48,489.3,108.8,44.0,0.0,106.5,118.4
1.49,454.6,146.5,88.6,0.0,76.2,93.0
1.5,399.3,185.5,128.8,0.4,43.3,51.6
1.51,354.3,223.6,165.5,3.3,18.8,17.5
1.52,294.6,259.8,212.9,0.0,0.5,0.0
1.53,240.7,287.8,250.4,0.0,0.0,1.8
1.54,182.4,320.3,288.9,4.1,10.2,0.0
1.55,126.2,345.4,317.3,2.0,0.0,0.0
1.56,67.3,378.5,355.6,0.0,2.0,5.3
1.57,9.8,401.1,387.0,0.3,2.4,0.2
1.58,1.4,418.4,405.3,2.4,0.0,1.0
1.59,5.3,435.3,432.5,6.2,1.0,0.9
1.6,5.4,456.8,449.9,0.0,1.8,1.7
1.61,0.2,474.1,470.4,5.3,0.0,0.0
1.62,0.0,484.9,487.4,2.3,0.0,0.0
1.63,0.0,479.8,492.7,0.0,0.0,7.4
1.64,0.0,491.9,509.9,0.0,0.0,0.0
1.65,0.0,491.3,513.2,4.8,5.5,1.7
1.66,0.0,490.4,507.7,5.7,3.5,3.2
1.67,0.0,480.2,501.4,0.0,0.3,0.0
1.68,2.1,467.3,496.0,4.4,0.0,0.0
1.69,1.2,458.9,490.4,1.4,0.0,0.0
1.7,4.0,429.6,472.0,0.0,0.0,0.0
1.71,1.5,417.1,443.8,0.8,0.0,0.0
1.72,0.0,395.9,420.2,0.0,0.0,0.0
1.73,3.0,372.4,400.6,0.0,0.0,0.0
1.74,0.0,342.2,376.1,0.0,0.0,3.7
1.75,3.9,316.9,338.7,4.0,0.0,5.9
1.76,0.0,285.7,311.5,1.0,7.3,0.0
1.77,0.0,253.7,270.1,20.8,0.0,0.0
1.78,2.2,221.0,239.3,81.3,0.8,0.2
1.79,0.0,178.5,200.8,125.3,0.0,6.1
1.8,4.7,144.2,166.0,181.1,2.5,0.0
1.81,3.9,107.1,116.7,242.1,0.0,0.0
1.82,0.0,60.8,73.0,290.0,0.0,0.0
1.83,6.1,28.2,36.4,329.3,0.0,1.0
1.84,0.0,1.0,2.6,382.1,0.0,0.0
1.85,1.9,3.0,0.2,418.9,6.0,3.5
1.86,5.7,0.0,0.0,461.9,1.5,2.9
1.87,0.0,0.0,6.8,501.5,0.0,6.0
1.88,8.4,5.0,0.0,531.8,3.4,4.4
1.89,0.6,0.0,0.0,559.9,4.6,0.0
1.9,1.5,0.0,0.0,580.9,0.0,0.0
1.91,4.7,0.0,0.0,608.5,0.0,4.6
1.92,1.7,0.0,4.8,620.9,0.0,0.0
1.93,0.0,0.0,0.6,626.1,0.0,0.0
1.94,0.0,1.5,3.7,635.4,0.0,0.3
1.95,0.0,0.0,0.0,634.5,0.0,0.0
1.96,0.0,0.0,0.0,629.6,0.0,1.2
1.97,0.0,6.1,5.9,623.6,12.2,0.0
1.98,0.0,0.7,0.0,616.3,0.0,0.0
1.99,0.0,3.9,0.0,588.1,0.0,1.8
2.0,0.0,0.0,3.4,571.3,18.4,0.0
2.01,2.2,0.0,0.0,545.6,51.3,8.5
2.02,4.2,4.0,3.1,513.2,85.2,12.5
2.03,0.0,0.0,0.0,480.1,125.3,56.2
2.04,2.8,0.0,0.0,437.8,151.7,90.2
2.05,0.0,0.0,2.7,398.4,191.7,135.5
2.06,1.1,0.0,0.0,352.2,222.6,171.0
2.07,4.7,0.0,0.0,299.3,255.1,210.6
2.08,2.1,0.0,3.7,250.6,285.5,241.2
2.09,0.0,0.0,0.0,207.4,323.5,270.7
2.1,0.0,0.0,0.5,148.3,339.0,315.5
2.11,7.6,0.0,3.9,94.6,362.8,344.6
2.12,7.8,0.0,0.4,44.0,391.5,373.2
2.13,2.8,0.0,1.1,0.0,414.6,399.3
2.14,5.3,2.4,6.2,2.8,424.0,420.1
2.15,0.0,0.0,9.2,0.0,447.5,443.7
2.16,3.0,0.4,0.5,0.0,455.4,456.4
2.17,3.4,0.8,0.0,4.1,466.3,474.5
2.18,0.0,0.0,3.3,0.0,479.9,494.0
2.19,0.0,3.9,0.0,5.0,484.7,507.9
2.2,3.5,0.0,5.3,2.3,486.0,508.5
2.21,7.5,0.0,0.0,0.0,489.0,498.3
2.22,5.0,4.4,0.0,2.4,488.9,514.3
2.23,1.4,0.5,0.0,0.0,489.3,516.9
2.24,1.1,0.0,0.0,0.0,476.1,505.2
2.25,1.3,0.0,4.7,0.8,471.0,494.7
2.26,0.0,6.4,1.4,3.1,451.5,491.8
2.27,0.0,0.3,0.0,1.1,443.6,472.9
2.28,0.0,0.0,8.2,0.0,430.6,456.4
2.29,55.2,0.0,0.5,0.0,406.7,432.0
2.3,133.7,0.0,0.0,0.0,389.4,410.3
2.31,198.4,0.0,0.0,0.0,356.2,396.0
2.32,251.9,0.0,0.0,0.0,334.1,361.1
2.33,324.9,0.0,0.0,0.0,313.6,344.4
2.34,386.3,0.0,0.0,2.8,285.0,314.5
2.35,431.0,0.8,0.0,2.6,259.5,269.7
2.36,475.6,1.5,0.0,3.9,223.1,236.9
2.37,514.5,0.0,2.8,0.0,191.9,206.8
2.38,553.0,0.4,0.0,0.0,149.5,173.3
2.39,575.2,0.0,7.2,1.8,118.5,130.0
2.4,590.0,0.0,2.5,1.7,77.5,88.1
2.41,612.2,0.8,0.0,1.5,51.5,50.0
2.42,608.3,0.0,1.8,7.6,9.9,12.5
2.43,598.9,5.9,0.6,2.7,1.9,0.0
2.44,593.2,0.0,5.6,4.7,0.0,4.9
2.45,565.3,0.0,3.3,0.0,0.0,0.0
2.46,533.7,27.3,0.3,0.0,7.0,1.8
2.47,498.1,70.8,12.6,0.0,13.8,3.0
2.48,451.4,111.3,58.1,0.1,1.4,0.0
2.49,403.1,161.0,107.9,0.0,6.2,0.0
2.5,350.8,210.6,160.1,1.1,0.0,0.0
2.51,295.3,243.7,204.4,6.6,0.0,0.0
2.52,222.7,287.6,246.6,0.0,6.6,3.1
2.53,160.6,321.5,287.7,1.9,0.0,0.0
2.54,83.3,360.5,319.1,0.3,0.0,0.0
2.55,21.2,381.8,355.5,4.3,6.7,0.0
2.56,7.2,405.6,394.3,2.5,0.0,7.8
2.57,0.1,427.1,420.2,0.0,0.0,3.4
2.58,0.0,445.2,445.8,3.8,0.0,0.0
2.59,0.0,456.2,468.3,2.4,0.0,2.3
2.6,1.9,463.9,474.9,3.5,3.5,0.0
2.61,0.2,472.0,480.3,0.2,0.0,0.0
2.62,0.0,467.3,484.9,2.7,0.0,0.0
2.63,2.6,457.6,484.5,0.0,0.0,2.1
2.64,0.0,450.5,477.0,0.0,0.0,0.0
2.65,3.5,448.7,469.8,0.0,6.3,0.0
2.66,0.0,423.0,459.0,2.4,0.0,1.1
2.67,2.6,405.4,433.7,2.1,0.0,3.8
2.68,3.4,373.7,407.8,0.0,6.6,9.2
2.69,0.0,350.7,375.4,5.5,0.0,0.0
2.7,0.0,316.0,335.2,0.0,0.0,0.0
2.71,0.0,286.6,311.1,0.7,0.0,0.4
2.72,0.0,245.4,259.7,0.0,0.0,2.8
2.73,0.0,202.4,220.2,0.8,0.0,4.4
2.74,1.2,154.4,161.9,0.0,0.8,0.0
2.75,0.0,107.9,122.5,0.0,0.0,9.7
2.76,1.1,66.8,72.8,0.0,3.9,0.0
2.77,0.0,21.5,22.4,2.7,0.0,3.6
2.78,0.3,0.0,0.0,0.7,1.1,3.0
2.79,10.1,2.8,0.8,0.0,0.0,0.0
2.8,0.0,0.3,4.9,3.9,3.7,1.1
2.81,0.0,0.0,8.4,0.9,6.1,0.0
2.82,0.0,6.1,6.6,3.0,4.8,0.0
2.83,0.0,0.4,5.1,0.0,0.2,0.0
2.84,0.0,0.0,6.8,29.6,0.0,0.6
2.85,0.1,4.1,7.3,115.8,0.0,5.0
2.86,0.0,0.8,0.0,180.9,0.0,0.0
2.87,0.0,0.0,1.0,254.8,3.5,1.5
2.88,3.3,0.0,0.0,315.3,0.0,3.7
2.89,5.3,5.0,2.2,379.2,0.0,0.0
2.9,0.0,6.8,0.0,429.3,6.4,0.0
2.91,1.4,0.0,0.0,483.7,0.0,0.0
2.92,0.0,1.2,0.0,537.9,1.9,0.0
2.93,0.0,1.8,0.0,573.5,3.0,0.0
2.94,7.7,0.0,0.0,605.3,0.0,5.6
2.95,3.2,0.0,3.4,625.3,0.0,5.6
2.96,0.6,0.0,0.0,638.9,0.0,5.0
2.97,0.0,0.0,4.1,648.1,0.0,1.5
2.98,0.0,9.1,0.0,645.8,0.0,2.1
2.99,1.7,0.0,0.0,632.9,0.0,0.0
3.0,4.1,7.5,0.0,613.4,3.9,0.0
3.01,0.0,7.1,0.0,590.1,0.0,0.0
3.02,3.0,0.0,0.0,547.8,49.8,0.8
3.03,0.0,2.1,0.0,509.2,92.3,28.2
3.04,0.0,0.0,1.0,456.7,144.7,76.2
3.05,0.0,0.0,1.4,404.2,188.9,133.9
3.06,0.6,0.8,0.9,349.3,235.9,185.4
3.07,0.3,0.0,3.5,287.5,266.9,224.4
3.08,1.6,1.9,4.0,224.0,309.3,284.1
3.09,1.2,0.2,0.0,145.6,352.1,320.3
3.1,2.9,0.0,0.0,71.9,378.7,364.3
3.11,8.3,2.8,0.0,0.0,409.0,391.6
3.12,2.9,2.9,0.3,1.0,438.2,432.4
3.13,0.0,4.5,0.0,7.2,456.1,457.1
3.14,0.0,0.0,2.5,0.0,474.9,476.4
3.15,0.0,4.1,0.0,0.0,486.6,491.5
3.16,0.0,8.7,6.3,1.5,493.9,509.1
3.17,3.3,0.1,3.1,0.3,493.2,520.2
3.18,7.2,0.5,0.0,0.0,495.7,520.1
3.19,0.0,2.7,0.0,0.0,493.9,517.5
3.2,5.1,0.0,0.0,8.3,480.1,507.2
3.21,4.3,0.0,4.6,0.0,468.4,490.7
3.22,1.1,0.0,0.0,0.0,445.9,478.4
3.23,3.3,0.0,0.0,0.0,425.7,450.8
3.24,0.0,0.4,0.0,0.0,394.0,430.4
3.25,4.6,1.1,0.0,0.0,360.7,397.8
3.26,5.1,0.0,4.3,0.0,334.3,364.8
3.27,1.9,4.6,2.5,6.5,288.9,316.7
3.28,1.2,1.3,3.6,0.0,250.2,274.8
3.29,0.0,0.2,5.5,0.0,210.3,223.1
3.3,3.8,2.0,0.0,3.0,158.4,178.4
3.31,0.1,0.0,0.1,0.0,117.1,130.3
3.32,0.0,0.0,0.0,0.0,69.4,79.1
3.33,3.8,0.0,6.3,4.3,23.0,24.9
3.34,0.0,0.0,0.0,0.0,0.0,0.0
3.35,20.8,0.0,0.0,0.0,0.0,1.0
3.36,79.3,6.9,0.0,3.2,0.0,0.0
3.37,119.7,0.0,3.5,0.0,5.7,5.2
3.38,178.7,0.0,2.1,0.0,9.3,1.0
3.39,219.9,2.3,0.0,0.0,1.9,0.0
3.4,265.1,0.0,0.0,0.0,0.0,4.3
3.41,320.9,1.7,1.4,0.0,0.0,0.0
3.42,363.5,2.6,2.3,0.0,0.0,0.0
3.43,401.3,0.0,0.9,3.8,0.0,0.0
3.44,438.4,1.7,0.0,0.0,4.4,0.0
3.45,480.8,0.0,0.0,0.0,0.0,5.5
3.46,511.0,0.0,0.0,3.9,1.3,0.7
3.47,546.3,0.0,4.1,0.0,0.0,0.0
3.48,567.8,0.0,0.0,1.5,3.7,0.0
3.49,591.7,0.0,0.0,0.0,0.0,1.1
3.5,617.5,0.0,9.0,3.4,0.0,1.2
3.51,624.9,2.7,0.0,1.8,0.0,0.0
3.52,635.1,0.1,0.0,2.5,6.8,3.1
3.53,645.2,0.0,0.0,0.0,0.0,2.3
3.54,653.9,0.0,0.0,0.0,4.2,0.0
3.55,660.5,0.1,3.0,0.0,1.3,0.9
3.56,649.3,0.0,0.0,2.5,2.3,0.0
3.57,637.1,0.0,0.6,1.5,0.0,0.2
3.58,625.1,3.0,0.0,3.1,0.0,0.8
3.59,614.1,1.5,0.0,0.0,0.0,4.1
3.6,585.7,0.4,0.0,0.0,0.0,1.9
3.61,561.6,33.7,0.0,0.0,0.0,0.0
3.62,542.9,69.1,0.0,0.0,0.0,0.0
3.63,515.3,94.8,32.2,0.0,0.0,2.7
3.64,481.8,137.1,71.3,0.0,2.9,1.3
3.65,443.0,163.0,97.2,0.0,7.3,0.0
3.66,407.2,204.3,144.8,0.0,0.0,0.0
3.67,359.8,223.1,169.2,0.0,1.4,0.3
3.68,315.1,261.0,218.6,0.0,0.0,0.0
3.69,270.4,279.9,243.7,0.0,0.0,0.0
3.7,224.2,312.3,273.1,0.0,9.3,6.3
3.71,189.5,342.2,308.0,2.1,0.0,6.4
3.72,123.1,368.4,332.7,0.0,0.0,0.6
3.73,73.7,390.7,354.1,0.4,3.4,2.2
3.74,28.6,410.8,394.1,0.0,9.5,0.0
3.75,2.2,430.3,412.0,2.5,1.1,2.1
3.76,0.0,447.7,435.5,2.0,10.0,0.5
3.77,6.9,457.1,454.2,2.1,0.0,0.8
3.78,1.3,470.9,469.0,0.0,3.9,0.0
3.79,0.0,486.1,483.0,0.0,0.0,7.2
3.8,0.0,496.6,503.2,0.0,0.0,0.0
3.81,0.0,498.3,512.7,0.0,1.1,3.5
3.82,0.0,501.2,518.3,2.9,5.2,0.0
3.83,0.0,503.2,527.8,0.0,0.0,0.0
3.84,2.9,502.2,526.2,0.0,3.6,3.9
3.85,5.1,505.1,531.2,2.4,1.4,0.8
3.86,5.2,503.2,530.2,0.9,0.0,0.0
3.87,6.4,493.9,523.7,0.0,2.8,2.8
3.88,0.0,482.9,513.5,4.7,0.0,0.0
3.89,0.0,479.6,497.9,57.4,4.1,7.4
3.9,0.0,458.8,491.3,99.8,0.0,0.0
3.91,3.1,449.2,472.8,151.4,2.9,0.0
3.92,0.0,422.1,460.4,196.0,0.8,3.4
3.93,6.0,408.3,444.6,245.1,0.4,0.0
3.94,1.9,382.7,416.3,290.0,0.0,0.0
3.95,0.0,360.3,388.6,331.0,0.0,1.0
3.96,0.0,336.6,370.5,376.1,0.0,4.5
3.97,1.7,314.3,340.4,414.0,2.2,0.0
3.98,0.0,285.1,317.6,447.2,0.0,0.0
3.99,6.0,250.3,281.3,484.1,0.0,0.0
4.0,0.0,227.3,249.0,516.4,2.3,0.0
4.01,0.0,196.0,216.6,548.7,0.0,0.0
4.02,0.0,160.1,183.4,565.7,0.0,5.0
4.03,8.2,136.7,139.2,599.4,1.8,3.0
4.04,0.0,104.8,108.2,609.3,1.0,0.0
4.05,1.2,71.4,79.7,634.4,8.1,0.0
4.06,0.0,42.2,36.0,648.2,3.6,3.1
4.07,0.0,0.0,1.7,656.1,0.3,2.7
4.08,1.2,0.0,0.0,666.1,1.3,0.0
4.09,1.7,0.0,0.0,662.4,0.0,0.0
4.1,2.3,0.0,0.0,663.8,0.0,0.1
4.11,4.0,0.5,0.0,659.1,3.5,0.0
4.12,2.8,3.3,0.0,653.5,6.5,4.4
4.13,2.2,0.0,0.8,649.5,0.0,2.9
4.14,0.0,4.1,6.4,636.2,2.2,1.3
4.15,0.0,0.0,3.0,613.5,0.0,0.0
4.16,0.0,0.0,3.1,593.9,23.6,0.0
4.17,0.0,0.0,4.2,576.9,49.1,0.0
4.18,1.7,0.0,0.8,540.8,85.1,9.3
4.19,1.6,0.0,0.1,510.0,117.3,46.2
4.2,2.7,3.6,0.0,483.9,151.6,86.3
4.21,5.9,4.4,3.2,443.2,168.4,114.9
4.22,0.0,0.0,1.1,404.0,212.6,142.4
4.23,0.0,3.7,0.0,371.9,239.8,183.8
4.24,0.0,0.0,0.0,332.3,265.0,208.0
4.25,5.9,0.0,0.0,281.7,288.5,246.7
4.26,5.8,0.0,2.1,238.9,319.8,273.5
4.27,0.8,4.2,6.2,196.6,347.7,306.9
4.28,0.0,7.2,0.0,143.0,362.4,334.7
4.29,1.0,0.0,4.2,102.0,391.2,359.9
4.3,4.5,0.0,4.8,55.8,409.8,380.2
4.31,0.0,4.2,0.0,0.0,429.8,405.4
4.32,0.0,9.0,0.0,0.0,445.3,431.8
4.33,0.4,4.8,0.3,0.0,457.8,450.5
4.34,4.5,0.0,0.0,0.0,466.9,475.2
4.35,3.3,3.5,0.0,0.0,481.9,484.7
4.36,0.0,0.0,4.5,4.3,496.8,501.4
4.37,3.4,5.6,0.0,0.0,501.7,508.8
4.38,0.0,2.5,9.7,0.0,501.3,517.0
4.39,47.9,0.0,0.0,1.4,511.2,532.8
4.4,103.1,4.4,0.0,0.0,511.7,531.0
4.41,163.6,2.1,0.0,0.0,517.8,531.5
4.42,218.0,1.6,0.0,2.6,518.9,533.0
4.43,270.0,0.1,5.7,12.4,513.1,538.7
4.44,321.0,0.0,0.0,1.5,501.1,531.2
4.45,372.3,2.5,0.0,0.0,498.4,522.3
4.46,413.5,8.8,0.0,2.8,486.7,528.3
4.47,458.9,7.6,0.0,1.2,479.4,501.9
4.48,497.2,0.0,0.6,2.0,470.3,496.9
4.49,536.1,0.0,0.0,0.0,453.2,490.9
4.5,563.3,0.0,0.0,3.5,436.8,468.5
4.51,592.4,0.6,0.0,0.0,425.1,460.0
4.52,596.2,1.1,5.7,1.2,395.7,433.2
4.53,615.0,3.6,3.7,0.8,382.8,403.6
4.54,628.7,2.9,0.0,0.4,354.8,387.8
4.55,627.0,3.0,0.3,0.0,342.3,357.5
4.56,621.6,0.0,2.0,4.5,308.3,332.1
4.57,609.8,0.0,3.5,5.5,273.8,301.1
4.58,601.9,0.0,6.1,7.7,252.3,273.3
4.59,580.1,1.0,1.1,0.5,220.5,248.4
4.6,553.1,25.7,0.0,0.9,205.1,210.4
4.61,528.7,65.0,0.0,1.2,163.9,173.9
4.62,499.1,88.8,34.4,0.0,141.3,150.2
4.63,447.7,138.3,68.2,3.5,109.1,113.9
4.64,410.8,168.8,118.7,0.0,69.3,84.4
4.65,362.5,210.9,153.7,2.4,36.2,43.1
4.66,314.8,238.6,190.8,0.0,14.5,15.5
4.67,265.0,278.4,235.9,2.3,0.0,2.9
4.68,210.7,303.8,266.4,5.2,0.1,2.1
4.69,146.4,332.8,307.0,0.0,0.7,0.0
4.7,83.8,365.3,338.4,0.0,0.0,0.0
4.71,31.3,384.4,360.2,0.0,0.0,3.6
4.72,0.0,412.5,401.1,0.0,4.6,0.0
4.73,0.0,431.1,425.5,5.5,0.0,0.0
4.74,4.1,444.4,446.0,0.6,3.3,0.0
4.75,0.0,457.0,464.9,0.0,0.0,0.0
4.76,0.0,474.9,473.6,0.0,0.0,0.0
4.77,0.0,481.1,493.4,0.0,1.4,0.0
4.78,0.0,489.3,500.6,0.0,0.0,3.1
4.79,5.1,477.6,494.6,0.0,5.5,2.4
4.8,0.3,482.2,500.9,0.0,0.0,0.0
4.81,8.5,477.2,500.0,0.0,5.2,0.0
4.82,2.5,473.8,503.7,0.0,0.0,0.0
4.83,2.8,457.6,485.2,0.0,1.7,1.9
4.84,0.0,444.9,474.6,1.6,0.0,0.0
4.85,0.0,432.1,456.3,1.3,0.0,0.0
4.86,4.1,405.6,440.9,1.0,3.8,0.4
4.87,4.7,383.5,425.1,0.0,0.0,0.0
4.88,1.1,367.1,390.5,0.0,0.0,6.7
4.89,2.2,351.8,370.6,5.1,4.0,0.0
4.9,0.0,313.1,335.1,8.5,6.0,2.9
4.91,0.9,280.6,313.6,19.4,0.0,3.5
4.92,0.3,251.6,272.0,76.9,6.6,0.0
4.93,0.2,218.3,234.6,133.2,0.0,0.0
4.94,4.0,180.2,194.5,200.2,0.8,0.0
